船舶编号,港口五位码,船舶载重吨(DWT),港口最大靠泊能力(DWT),是否可停靠
9869874,BEANR,118000,500000,是
9869874,FRMRS,118000,350000,是
9869874,ITNAP,118000,300000,是
9869874,USORF,118000,350000,是
9869874,USHOU,118000,500000,是
9869874,CAVAN,118000,350000,是
9869874,MXVER,118000,300000,是
9869874,BRSSZ,118000,400000,是
9869874,CLVAP,118000,350000,是
9869874,ZADUR,118000,400000,是
9745632,CNSHA,170000,500000,是
9745632,HKHKG,170000,400000,是
9745632,JPYOK,170000,350000,是
9745632,NLRTM,170000,600000,是
9745632,USNYC,170000,450000,是
9745632,CNNGB,170000,500000,是
9745632,SGSIN,170000,650000,是
9745632,DEHAM,170000,350000,是
9745632,AUMEL,170000,300000,是
9745632,FRLHR,170000,350000,是
9745632,CNTAO,170000,500000,是
9745632,ITGOA,170000,400000,是
9745632,USLGB,170000,450000,是
9745632,JPUKB,170000,350000,是
9745632,CNXMN,170000,400000,是
9745632,AUBNE,170000,300000,是
9745632,CNFOC,170000,350000,是
9745632,USSEA,170000,300000,是
9745632,CNQHD,170000,400000,是
9745632,CNDLC,170000,500000,是
9745632,CNLYG,170000,350000,是
9745632,CNBHY,170000,300000,是
9745632,CNZOS,170000,400000,是
9745632,CNTSN,170000,500000,是
9745632,CNHUI,170000,350000,是
9745632,CNZHA,170000,300000,是
9745632,CNZUH,170000,400000,是
9745632,CNJYG,170000,350000,是
9745632,CNMMI,170000,300000,是
9745632,CNCHA,170000,400000,是
9745632,CNSTG,170000,350000,是
9745632,CNYJI,170000,300000,是
9745632,CNQYI,170000,400000,是
9745632,CNSHA,170000,350000,是
9745632,CNMEZ,170000,300000,是
9745632,CNHEY,170000,400000,是
9745632,CNSWE,170000,350000,是
9745632,CNLZB,170000,500000,是
9745632,CNGZP,170000,550000,是
9745632,KRINC,170000,400000,是
9745632,KRBUS,170000,500000,是
9745632,MYTPP,170000,450000,是
9745632,THLCH,170000,400000,是
9745632,VNSGN,170000,350000,是
9745632,IDJKT,170000,400000,是
9745632,PHMNL,170000,350000,是
9745632,INMUM,170000,450000,是
9745632,INCHN,170000,300000,是
9745632,AEJEA,170000,500000,是
9745632,ESBCN,170000,350000,是
9745632,GBFXT,170000,400000,是
9745632,BEANR,170000,500000,是
9745632,FRMRS,170000,350000,是
9745632,ITNAP,170000,300000,是
9745632,USORF,170000,350000,是
9745632,USHOU,170000,500000,是
9745632,CAVAN,170000,350000,是
9745632,MXVER,170000,300000,是
9745632,BRSSZ,170000,400000,是
9745632,CLVAP,170000,350000,是
9745632,ZADUR,170000,400000,是
9821456,CNSHA,280000,500000,是
9821456,HKHKG,280000,400000,是
9821456,JPYOK,280000,350000,是
9821456,NLRTM,280000,600000,是
9821456,USNYC,280000,450000,是
9821456,CNNGB,280000,500000,是
9821456,SGSIN,280000,650000,是
9821456,DEHAM,280000,350000,是
9821456,AUMEL,280000,300000,是
9821456,FRLHR,280000,350000,是
9821456,CNTAO,280000,500000,是
9821456,ITGOA,280000,400000,是
9821456,USLGB,280000,450000,是
9821456,JPUKB,280000,350000,是
9821456,CNXMN,280000,400000,是
9821456,AUBNE,280000,300000,是
9821456,CNFOC,280000,350000,是
9821456,USSEA,280000,300000,是
9821456,CNQHD,280000,400000,是
9821456,CNDLC,280000,500000,是
9821456,CNLYG,280000,350000,是
9821456,CNBHY,280000,300000,是
9821456,CNZOS,280000,400000,是
9821456,CNTSN,280000,500000,是
9821456,CNHUI,280000,350000,是
9821456,CNZHA,280000,300000,是
9821456,CNZUH,280000,400000,是
9821456,CNJYG,280000,350000,是
9821456,CNMMI,280000,300000,是
9821456,CNCHA,280000,400000,是
9821456,CNSTG,280000,350000,是
9821456,CNYJI,280000,300000,是
9821456,CNQYI,280000,400000,是
9821456,CNSHA,280000,350000,是
9821456,CNMEZ,280000,300000,是
9821456,CNHEY,280000,400000,是
9821456,CNSWE,280000,350000,是
9821456,CNLZB,280000,500000,是
9821456,CNGZP,280000,550000,是
9821456,KRINC,280000,400000,是
9821456,KRBUS,280000,500000,是
9821456,MYTPP,280000,450000,是
9821456,THLCH,280000,400000,是
9821456,VNSGN,280000,350000,是
9821456,IDJKT,280000,400000,是
9821456,PHMNL,280000,350000,是
9821456,INMUM,280000,450000,是
9821456,INCHN,280000,300000,是
9821456,AEJEA,280000,500000,是
9821456,ESBCN,280000,350000,是
9821456,GBFXT,280000,400000,是
9821456,BEANR,280000,500000,是
9821456,FRMRS,280000,350000,是
9821456,ITNAP,280000,300000,是
9821456,USORF,280000,350000,是
9821456,USHOU,280000,500000,是
9821456,CAVAN,280000,350000,是
9821456,MXVER,280000,300000,是
9821456,BRSSZ,280000,400000,是
9821456,CLVAP,280000,350000,是
9821456,ZADUR,280000,400000,是
9784521,CNSHA,158000,500000,是
9784521,HKHKG,158000,400000,是
9784521,JPYOK,158000,350000,是
9784521,NLRTM,158000,600000,是
9784521,USNYC,158000,450000,是
9784521,CNNGB,158000,500000,是
9784521,SGSIN,158000,650000,是
9784521,DEHAM,158000,350000,是
9784521,AUMEL,158000,300000,是
9784521,FRLHR,158000,350000,是
9784521,CNTAO,158000,500000,是
9784521,ITGOA,158000,400000,是
9784521,USLGB,158000,450000,是
9784521,JPUKB,158000,350000,是
9784521,CNXMN,158000,400000,是
9784521,AUBNE,158000,300000,是
9784521,CNFOC,158000,350000,是
9784521,USSEA,158000,300000,是
9784521,CNQHD,158000,400000,是
9784521,CNDLC,158000,500000,是
9784521,CNLYG,158000,350000,是
9784521,CNBHY,158000,300000,是
9784521,CNZOS,158000,400000,是
9784521,CNTSN,158000,500000,是
9784521,CNHUI,158000,350000,是
9784521,CNZHA,158000,300000,是
9784521,CNZUH,158000,400000,是
9784521,CNJYG,158000,350000,是
9784521,CNMMI,158000,300000,是
9784521,CNCHA,158000,400000,是
9784521,CNSTG,158000,350000,是
9784521,CNYJI,158000,300000,是
9784521,CNQYI,158000,400000,是
9784521,CNSHA,158000,350000,是
9784521,CNMEZ,158000,300000,是
9784521,CNHEY,158000,400000,是
9784521,CNSWE,158000,350000,是
9784521,CNLZB,158000,500000,是
9784521,CNGZP,158000,550000,是
9784521,KRINC,158000,400000,是
9784521,KRBUS,158000,500000,是
9784521,MYTPP,158000,450000,是
9784521,THLCH,158000,400000,是
9784521,VNSGN,158000,350000,是
9784521,IDJKT,158000,400000,是
9784521,PHMNL,158000,350000,是
9784521,INMUM,158000,450000,是
9784521,INCHN,158000,300000,是
9784521,AEJEA,158000,500000,是
9784521,ESBCN,158000,350000,是
9784521,GBFXT,158000,400000,是
9784521,BEANR,158000,500000,是
9784521,FRMRS,158000,350000,是
9784521,ITNAP,158000,300000,是
9784521,USORF,158000,350000,是
9784521,USHOU,158000,500000,是
9784521,CAVAN,158000,350000,是
9784521,MXVER,158000,300000,是
9784521,BRSSZ,158000,400000,是
9784521,CLVAP,158000,350000,是
9784521,ZADUR,158000,400000,是
9891236,CNSHA,148000,500000,是
9891236,HKHKG,148000,400000,是
9891236,JPYOK,148000,350000,是
9891236,NLRTM,148000,600000,是
9891236,USNYC,148000,450000,是
9891236,CNNGB,148000,500000,是
9891236,SGSIN,148000,650000,是
9891236,DEHAM,148000,350000,是
9891236,AUMEL,148000,300000,是
9891236,FRLHR,148000,350000,是
9891236,CNTAO,148000,500000,是
9891236,ITGOA,148000,400000,是
9891236,USLGB,148000,450000,是
9891236,JPUKB,148000,350000,是
9891236,CNXMN,148000,400000,是
9891236,AUBNE,148000,300000,是
9891236,CNFOC,148000,350000,是
9891236,USSEA,148000,300000,是
9891236,CNQHD,148000,400000,是
9891236,CNDLC,148000,500000,是
9891236,CNLYG,148000,350000,是
9891236,CNBHY,148000,300000,是
9891236,CNZOS,148000,400000,是
9891236,CNTSN,148000,500000,是
9891236,CNHUI,148000,350000,是
9891236,CNZHA,148000,300000,是
9891236,CNZUH,148000,400000,是
9891236,CNJYG,148000,350000,是
9891236,CNMMI,148000,300000,是
9891236,CNCHA,148000,400000,是
9891236,CNSTG,148000,350000,是
9891236,CNYJI,148000,300000,是
9891236,CNQYI,148000,400000,是
9891236,CNSHA,148000,350000,是
9891236,CNMEZ,148000,300000,是
9891236,CNHEY,148000,400000,是
9891236,CNSWE,148000,350000,是
9891236,CNLZB,148000,500000,是
9891236,CNGZP,148000,550000,是
9891236,KRINC,148000,400000,是
9891236,KRBUS,148000,500000,是
9891236,MYTPP,148000,450000,是
9891236,THLCH,148000,400000,是
9891236,VNSGN,148000,350000,是
9891236,IDJKT,148000,400000,是
9891236,PHMNL,148000,350000,是
9891236,INMUM,148000,450000,是
9891236,INCHN,148000,300000,是
9891236,AEJEA,148000,500000,是
9891236,ESBCN,148000,350000,是
9891236,GBFXT,148000,400000,是
9891236,BEANR,148000,500000,是
9891236,FRMRS,148000,350000,是
9891236,ITNAP,148000,300000,是
9891236,USORF,148000,350000,是
9891236,USHOU,148000,500000,是
9891236,CAVAN,148000,350000,是
9891236,MXVER,148000,300000,是
9891236,BRSSZ,148000,400000,是
9891236,CLVAP,148000,350000,是
9891236,ZADUR,148000,400000,是
9756324,CNSHA,142000,500000,是
9756324,HKHKG,142000,400000,是
9756324,JPYOK,142000,350000,是
9756324,NLRTM,142000,600000,是
9756324,USNYC,142000,450000,是
9756324,CNNGB,142000,500000,是
9756324,SGSIN,142000,650000,是
9756324,DEHAM,142000,350000,是
9756324,AUMEL,142000,300000,是
9756324,FRLHR,142000,350000,是
9756324,CNTAO,142000,500000,是
9756324,ITGOA,142000,400000,是
9756324,USLGB,142000,450000,是
9756324,JPUKB,142000,350000,是
9756324,CNXMN,142000,400000,是
9756324,AUBNE,142000,300000,是
9756324,CNFOC,142000,350000,是
9756324,USSEA,142000,300000,是
9756324,CNQHD,142000,400000,是
9756324,CNDLC,142000,500000,是
9756324,CNLYG,142000,350000,是
9756324,CNBHY,142000,300000,是
9756324,CNZOS,142000,400000,是
9756324,CNTSN,142000,500000,是
9756324,CNHUI,142000,350000,是
9756324,CNZHA,142000,300000,是
9756324,CNZUH,142000,400000,是
9756324,CNJYG,142000,350000,是
9756324,CNMMI,142000,300000,是
9756324,CNCHA,142000,400000,是
9756324,CNSTG,142000,350000,是
9756324,CNYJI,142000,300000,是
9756324,CNQYI,142000,400000,是
9756324,CNSHA,142000,350000,是
9756324,CNMEZ,142000,300000,是
9756324,CNHEY,142000,400000,是
9756324,CNSWE,142000,350000,是
9756324,CNLZB,142000,500000,是
9756324,CNGZP,142000,550000,是
9756324,KRINC,142000,400000,是
9756324,KRBUS,142000,500000,是
9756324,MYTPP,142000,450000,是
9756324,THLCH,142000,400000,是
9756324,VNSGN,142000,350000,是
9756324,IDJKT,142000,400000,是
9756324,PHMNL,142000,350000,是
9756324,INMUM,142000,450000,是
9756324,INCHN,142000,300000,是
9756324,AEJEA,142000,500000,是
9756324,ESBCN,142000,350000,是
9756324,GBFXT,142000,400000,是
9756324,BEANR,142000,500000,是
9756324,FRMRS,142000,350000,是
9756324,ITNAP,142000,300000,是
9756324,USORF,142000,350000,是
9756324,USHOU,142000,500000,是
9756324,CAVAN,142000,350000,是
9756324,MXVER,142000,300000,是
9756324,BRSSZ,142000,400000,是
9756324,CLVAP,142000,350000,是
9756324,ZADUR,142000,400000,是
9836987,CNSHA,310000,500000,是
9836987,HKHKG,310000,400000,是
9836987,JPYOK,310000,350000,是
9836987,NLRTM,310000,600000,是
9836987,USNYC,310000,450000,是
9836987,CNNGB,310000,500000,是
9836987,SGSIN,310000,650000,是
9836987,DEHAM,310000,350000,是
9836987,AUMEL,310000,300000,否
9836987,FRLHR,310000,350000,是
9836987,CNTAO,310000,500000,是
9836987,ITGOA,310000,400000,是
9836987,USLGB,310000,450000,是
9836987,JPUKB,310000,350000,是
9836987,CNXMN,310000,400000,是
9836987,AUBNE,310000,300000,否
9836987,CNFOC,310000,350000,是
9836987,USSEA,310000,300000,否
9836987,CNQHD,310000,400000,是
9836987,CNDLC,310000,500000,是
9836987,CNLYG,310000,350000,是
9836987,CNBHY,310000,300000,否
9836987,CNZOS,310000,400000,是
9836987,CNTSN,310000,500000,是
9836987,CNHUI,310000,350000,是
9836987,CNZHA,310000,300000,否
9836987,CNZUH,310000,400000,是
9836987,CNJYG,310000,350000,是
9836987,CNMMI,310000,300000,否
9836987,CNCHA,310000,400000,是
9836987,CNSTG,310000,350000,是
9836987,CNYJI,310000,300000,否
9836987,CNQYI,310000,400000,是
9836987,CNSHA,310000,350000,是
9836987,CNMEZ,310000,300000,否
9836987,CNHEY,310000,400000,是
9836987,CNSWE,310000,350000,是
9836987,CNLZB,310000,500000,是
9836987,CNGZP,310000,550000,是
9836987,KRINC,310000,400000,是
9836987,KRBUS,310000,500000,是
9836987,MYTPP,310000,450000,是
9836987,THLCH,310000,400000,是
9836987,VNSGN,310000,350000,是
9836987,IDJKT,310000,400000,是
9836987,PHMNL,310000,350000,是
9836987,INMUM,310000,450000,是
9836987,INCHN,310000,300000,否
9836987,AEJEA,310000,500000,是
9836987,ESBCN,310000,350000,是
9836987,GBFXT,310000,400000,是
9836987,BEANR,310000,500000,是
9836987,FRMRS,310000,350000,是
9836987,ITNAP,310000,300000,否
9836987,USORF,310000,350000,是
9836987,USHOU,310000,500000,是
9836987,CAVAN,310000,350000,是
9836987,MXVER,310000,300000,否
9836987,BRSSZ,310000,400000,是
9836987,CLVAP,310000,350000,是
9836987,ZADUR,310000,400000,是
9712358,CNSHA,175000,500000,是
9712358,HKHKG,175000,400000,是
9712358,JPYOK,175000,350000,是
9712358,NLRTM,175000,600000,是
9712358,USNYC,175000,450000,是
9712358,CNNGB,175000,500000,是
9712358,SGSIN,175000,650000,是
9712358,DEHAM,175000,350000,是
9712358,AUMEL,175000,300000,是
9712358,FRLHR,175000,350000,是
9712358,CNTAO,175000,500000,是
9712358,ITGOA,175000,400000,是
9712358,USLGB,175000,450000,是
9712358,JPUKB,175000,350000,是
9712358,CNXMN,175000,400000,是
9712358,AUBNE,175000,300000,是
9712358,CNFOC,175000,350000,是
9712358,USSEA,175000,300000,是
9712358,CNQHD,175000,400000,是
9712358,CNDLC,175000,500000,是
9712358,CNLYG,175000,350000,是
9712358,CNBHY,175000,300000,是
9712358,CNZOS,175000,400000,是
9712358,CNTSN,175000,500000,是
9712358,CNHUI,175000,350000,是
9712358,CNZHA,175000,300000,是
9712358,CNZUH,175000,400000,是
9712358,CNJYG,175000,350000,是
9712358,CNMMI,175000,300000,是
9712358,CNCHA,175000,400000,是
9712358,CNSTG,175000,350000,是
9712358,CNYJI,175000,300000,是
9712358,CNQYI,175000,400000,是
9712358,CNSHA,175000,350000,是
9712358,CNMEZ,175000,300000,是
9712358,CNHEY,175000,400000,是
9712358,CNSWE,175000,350000,是
9712358,CNLZB,175000,500000,是
9712358,CNGZP,175000,550000,是
9712358,KRINC,175000,400000,是
9712358,KRBUS,175000,500000,是
9712358,MYTPP,175000,450000,是
9712358,THLCH,175000,400000,是
9712358,VNSGN,175000,350000,是
9712358,IDJKT,175000,400000,是
9712358,PHMNL,175000,350000,是
9712358,INMUM,175000,450000,是
9712358,INCHN,175000,300000,是
9712358,AEJEA,175000,500000,是
9712358,ESBCN,175000,350000,是
9712358,GBFXT,175000,400000,是
9712358,BEANR,175000,500000,是
9712358,FRMRS,175000,350000,是
9712358,ITNAP,175000,300000,是
9712358,USORF,175000,350000,是
9712358,USHOU,175000,500000,是
9712358,CAVAN,175000,350000,是
9712358,MXVER,175000,300000,是
9712358,BRSSZ,175000,400000,是
9712358,CLVAP,175000,350000,是
9712358,ZADUR,175000,400000,是
9878965,CNSHA,105000,500000,是
9878965,HKHKG,105000,400000,是
9878965,JPYOK,105000,350000,是
9878965,NLRTM,105000,600000,是
9878965,USNYC,105000,450000,是
9878965,CNNGB,105000,500000,是
9878965,SGSIN,105000,650000,是
9878965,DEHAM,105000,350000,是
9878965,AUMEL,105000,300000,是
9878965,FRLHR,105000,350000,是
9878965,CNTAO,105000,500000,是
9878965,ITGOA,105000,400000,是
9878965,USLGB,105000,450000,是
9878965,JPUKB,105000,350000,是
9878965,CNXMN,105000,400000,是
9878965,AUBNE,105000,300000,是
9878965,CNFOC,105000,350000,是
9878965,USSEA,105000,300000,是
9878965,CNQHD,105000,400000,是
9878965,CNDLC,105000,500000,是
9878965,CNLYG,105000,350000,是
9878965,CNBHY,105000,300000,是
9878965,CNZOS,105000,400000,是
9878965,CNTSN,105000,500000,是
9878965,CNHUI,105000,350000,是
9878965,CNZHA,105000,300000,是
9878965,CNZUH,105000,400000,是
9878965,CNJYG,105000,350000,是
9878965,CNMMI,105000,300000,是
9878965,CNCHA,105000,400000,是
9878965,CNSTG,105000,350000,是
9878965,CNYJI,105000,300000,是
9878965,CNQYI,105000,400000,是
9878965,CNSHA,105000,350000,是
9878965,CNMEZ,105000,300000,是
9878965,CNHEY,105000,400000,是
9878965,CNSWE,105000,350000,是
9878965,CNLZB,105000,500000,是
9878965,CNGZP,105000,550000,是
9878965,KRINC,105000,400000,是
9878965,KRBUS,105000,500000,是
9878965,MYTPP,105000,450000,是
9878965,THLCH,105000,400000,是
9878965,VNSGN,105000,350000,是
9878965,IDJKT,105000,400000,是
9878965,PHMNL,105000,350000,是
9878965,INMUM,105000,450000,是
9878965,INCHN,105000,300000,是
9878965,AEJEA,105000,500000,是
9878965,ESBCN,105000,350000,是
9878965,GBFXT,105000,400000,是
9878965,BEANR,105000,500000,是
9878965,FRMRS,105000,350000,是
9878965,ITNAP,105000,300000,是
9878965,USORF,105000,350000,是
9878965,USHOU,105000,500000,是
9878965,CAVAN,105000,350000,是
9878965,MXVER,105000,300000,是
9878965,BRSSZ,105000,400000,是
9878965,CLVAP,105000,350000,是
9878965,ZADUR,105000,400000,是
9769854,CNSHA,157000,500000,是
9769854,HKHKG,157000,400000,是
9769854,JPYOK,157000,350000,是
9769854,NLRTM,157000,600000,是
9769854,USNYC,157000,450000,是
9769854,CNNGB,157000,500000,是
9769854,SGSIN,157000,650000,是
9769854,DEHAM,157000,350000,是
9769854,AUMEL,157000,300000,是
9769854,FRLHR,157000,350000,是
9769854,CNTAO,157000,500000,是
9769854,ITGOA,157000,400000,是
9769854,USLGB,157000,450000,是
9769854,JPUKB,157000,350000,是
9769854,CNXMN,157000,400000,是
9769854,AUBNE,157000,300000,是
9769854,CNFOC,157000,350000,是
9769854,USSEA,157000,300000,是
9769854,CNQHD,157000,400000,是
9769854,CNDLC,157000,500000,是
9769854,CNLYG,157000,350000,是
9769854,CNBHY,157000,300000,是
9769854,CNZOS,157000,400000,是
9769854,CNTSN,157000,500000,是
9769854,CNHUI,157000,350000,是
9769854,CNZHA,157000,300000,是
9769854,CNZUH,157000,400000,是
9769854,CNJYG,157000,350000,是
9769854,CNMMI,157000,300000,是
9769854,CNCHA,157000,400000,是
9769854,CNSTG,157000,350000,是
9769854,CNYJI,157000,300000,是
9769854,CNQYI,157000,400000,是
9769854,CNSHA,157000,350000,是
9769854,CNMEZ,157000,300000,是
9769854,CNHEY,157000,400000,是
9769854,CNSWE,157000,350000,是
9769854,CNLZB,157000,500000,是
9769854,CNGZP,157000,550000,是
9769854,KRINC,157000,400000,是
9769854,KRBUS,157000,500000,是
9769854,MYTPP,157000,450000,是
9769854,THLCH,157000,400000,是
9769854,VNSGN,157000,350000,是
9769854,IDJKT,157000,400000,是
9769854,PHMNL,157000,350000,是
9769854,INMUM,157000,450000,是
9769854,INCHN,157000,300000,是
9769854,AEJEA,157000,500000,是
9769854,ESBCN,157000,350000,是
9769854,GBFXT,157000,400000,是
9769854,BEANR,157000,500000,是
9769854,FRMRS,157000,350000,是
9769854,ITNAP,157000,300000,是
9769854,USORF,157000,350000,是
9769854,USHOU,157000,500000,是
9769854,CAVAN,157000,350000,是
9769854,MXVER,157000,300000,是
9769854,BRSSZ,157000,400000,是
9769854,CLVAP,157000,350000,是
9769854,ZADUR,157000,400000,是
9854123,CNSHA,308000,500000,是
9854123,HKHKG,308000,400000,是
9854123,JPYOK,308000,350000,是
9854123,NLRTM,308000,600000,是
9854123,USNYC,308000,450000,是
9854123,CNNGB,308000,500000,是
9854123,SGSIN,308000,650000,是
9854123,DEHAM,308000,350000,是
9854123,AUMEL,308000,300000,否
9854123,FRLHR,308000,350000,是
9854123,CNTAO,308000,500000,是
9854123,ITGOA,308000,400000,是
9854123,USLGB,308000,450000,是
9854123,JPUKB,308000,350000,是
9854123,CNXMN,308000,400000,是
9854123,AUBNE,308000,300000,否
9854123,CNFOC,308000,350000,是
9854123,USSEA,308000,300000,否
9854123,CNQHD,308000,400000,是
9854123,CNDLC,308000,500000,是
9854123,CNLYG,308000,350000,是
9854123,CNBHY,308000,300000,否
9854123,CNZOS,308000,400000,是
